data_set	prog	min_sum_frags	TP	FP	FN	TPR	PPV	F1
sim_101	MapSplice	502	120	0	380	0.24	1	0.387
sim_101	MapSplice	503	119	0	381	0.24	1	0.387
sim_101	MapSplice	504	118	0	382	0.24	1	0.387
sim_101	MapSplice	519	117	0	383	0.23	1	0.374
sim_101	MapSplice	522	116	0	384	0.23	1	0.374
sim_101	MapSplice	527	115	0	385	0.23	1	0.374
sim_101	MapSplice	534	114	0	386	0.23	1	0.374
sim_101	MapSplice	536	113	0	387	0.23	1	0.374
sim_101	MapSplice	543	112	0	388	0.22	1	0.361
sim_101	MapSplice	590	110	0	390	0.22	1	0.361
sim_101	MapSplice	600	109	0	391	0.22	1	0.361
sim_101	MapSplice	603	108	0	392	0.22	1	0.361
sim_101	MapSplice	613	107	0	393	0.21	1	0.347
sim_101	MapSplice	614	106	0	394	0.21	1	0.347
sim_101	MapSplice	625	105	0	395	0.21	1	0.347
sim_101	MapSplice	635	104	0	396	0.21	1	0.347
sim_101	MapSplice	636	103	0	397	0.21	1	0.347
sim_101	MapSplice	656	102	0	398	0.20	1	0.333
sim_101	MapSplice	662	101	0	399	0.20	1	0.333
sim_101	MapSplice	667	100	0	400	0.20	1	0.333
sim_101	MapSplice	672	99	0	401	0.20	1	0.333
sim_101	MapSplice	688	98	0	402	0.20	1	0.333
sim_101	MapSplice	689	97	0	403	0.19	1	0.319
sim_101	MapSplice	697	96	0	404	0.19	1	0.319
sim_101	MapSplice	704	95	0	405	0.19	1	0.319
sim_101	MapSplice	713	94	0	406	0.19	1	0.319
sim_101	MapSplice	726	93	0	407	0.19	1	0.319
sim_101	MapSplice	732	92	0	408	0.18	1	0.305
sim_101	MapSplice	736	91	0	409	0.18	1	0.305
sim_101	MapSplice	749	90	0	410	0.18	1	0.305
sim_101	MapSplice	751	89	0	411	0.18	1	0.305
sim_101	MapSplice	756	88	0	412	0.18	1	0.305
sim_101	MapSplice	763	87	0	413	0.17	1	0.291
sim_101	MapSplice	826	86	0	414	0.17	1	0.291
sim_101	MapSplice	836	85	0	415	0.17	1	0.291
sim_101	MapSplice	837	84	0	416	0.17	1	0.291
sim_101	MapSplice	855	83	0	417	0.17	1	0.291
sim_101	MapSplice	866	82	0	418	0.16	1	0.276
sim_101	MapSplice	869	81	0	419	0.16	1	0.276
sim_101	MapSplice	872	80	0	420	0.16	1	0.276
sim_101	MapSplice	874	79	0	421	0.16	1	0.276
sim_101	MapSplice	913	78	0	422	0.16	1	0.276
sim_101	MapSplice	916	77	0	423	0.15	1	0.261
sim_101	MapSplice	949	76	0	424	0.15	1	0.261
sim_101	MapSplice	965	75	0	425	0.15	1	0.261
sim_101	MapSplice	978	74	0	426	0.15	1	0.261
sim_101	MapSplice	986	73	0	427	0.15	1	0.261
sim_101	MapSplice	994	71	0	429	0.14	1	0.246
sim_101	MapSplice	1070	70	0	430	0.14	1	0.246
sim_101	MapSplice	1080	69	0	431	0.14	1	0.246
sim_101	MapSplice	1085	68	0	432	0.14	1	0.246
sim_101	MapSplice	1086	67	0	433	0.13	1	0.230
sim_101	MapSplice	1116	66	0	434	0.13	1	0.230
sim_101	MapSplice	1130	65	0	435	0.13	1	0.230
sim_101	MapSplice	1135	64	0	436	0.13	1	0.230
sim_101	MapSplice	1143	63	0	437	0.13	1	0.230
sim_101	MapSplice	1165	62	0	438	0.12	1	0.214
sim_101	MapSplice	1168	61	0	439	0.12	1	0.214
sim_101	MapSplice	1172	60	0	440	0.12	1	0.214
sim_101	MapSplice	1189	59	0	441	0.12	1	0.214
sim_101	MapSplice	1215	58	0	442	0.12	1	0.214
sim_101	MapSplice	1221	57	0	443	0.11	1	0.198
sim_101	MapSplice	1262	56	0	444	0.11	1	0.198
sim_101	MapSplice	1288	55	0	445	0.11	1	0.198
sim_101	MapSplice	1330	54	0	446	0.11	1	0.198
sim_101	MapSplice	1346	53	0	447	0.11	1	0.198
sim_101	MapSplice	1365	52	0	448	0.10	1	0.182
sim_101	MapSplice	1377	51	0	449	0.10	1	0.182
sim_101	MapSplice	1380	50	0	450	0.10	1	0.182
sim_101	MapSplice	1427	49	0	451	0.10	1	0.182
sim_101	MapSplice	1473	48	0	452	0.10	1	0.182
sim_101	MapSplice	1514	47	0	453	0.09	1	0.165
sim_101	MapSplice	1540	46	0	454	0.09	1	0.165
sim_101	MapSplice	1620	45	0	455	0.09	1	0.165
sim_101	MapSplice	1621	44	0	456	0.09	1	0.165
sim_101	MapSplice	1814	43	0	457	0.09	1	0.165
sim_101	MapSplice	1839	42	0	458	0.08	1	0.148
sim_101	MapSplice	1844	41	0	459	0.08	1	0.148
sim_101	MapSplice	1869	40	0	460	0.08	1	0.148
sim_101	MapSplice	1889	39	0	461	0.08	1	0.148
sim_101	MapSplice	1904	38	0	462	0.08	1	0.148
sim_101	MapSplice	1917	37	0	463	0.07	1	0.131
sim_101	MapSplice	1953	36	0	464	0.07	1	0.131
sim_101	MapSplice	1977	35	0	465	0.07	1	0.131
sim_101	MapSplice	2045	34	0	466	0.07	1	0.131
sim_101	MapSplice	2057	33	0	467	0.07	1	0.131
sim_101	MapSplice	2076	32	0	468	0.06	1	0.113
sim_101	MapSplice	2094	31	0	469	0.06	1	0.113
sim_101	MapSplice	2144	30	0	470	0.06	1	0.113
sim_101	MapSplice	2268	29	0	471	0.06	1	0.113
sim_101	MapSplice	2295	28	0	472	0.06	1	0.113
sim_101	MapSplice	2364	27	0	473	0.05	1	0.095
sim_101	MapSplice	2390	26	0	474	0.05	1	0.095
sim_101	MapSplice	2434	25	0	475	0.05	1	0.095
sim_101	MapSplice	2453	24	0	476	0.05	1	0.095
sim_101	MapSplice	2465	23	0	477	0.05	1	0.095
sim_101	MapSplice	2476	22	0	478	0.04	1	0.077
sim_101	MapSplice	2631	21	0	479	0.04	1	0.077
sim_101	MapSplice	2655	20	0	480	0.04	1	0.077
sim_101	MapSplice	2775	19	0	481	0.04	1	0.077
sim_101	MapSplice	2816	18	0	482	0.04	1	0.077
sim_101	MapSplice	2893	17	0	483	0.03	1	0.058
sim_101	MapSplice	2915	16	0	484	0.03	1	0.058
sim_101	MapSplice	2961	15	0	485	0.03	1	0.058
sim_101	MapSplice	3040	14	0	486	0.03	1	0.058
sim_101	MapSplice	3056	13	0	487	0.03	1	0.058
sim_101	MapSplice	3104	12	0	488	0.02	1	0.039
sim_101	MapSplice	3248	11	0	489	0.02	1	0.039
sim_101	MapSplice	3279	10	0	490	0.02	1	0.039
sim_101	MapSplice	3413	9	0	491	0.02	1	0.039
sim_101	MapSplice	3439	8	0	492	0.02	1	0.039
sim_101	MapSplice	3473	7	0	493	0.01	1	0.020
sim_101	MapSplice	3566	6	0	494	0.01	1	0.020
sim_101	MapSplice	3615	5	0	495	0.01	1	0.020
sim_101	MapSplice	3687	4	0	496	0.01	1	0.020
sim_101	MapSplice	3803	3	0	497	0.01	1	0.020
sim_101	MapSplice	3806	2	0	498	0.00	1	0.000
sim_101	JAFFA-Hybrid	1	364	21	136	0.73	0.95	0.826
sim_101	JAFFA-Hybrid	2	358	20	142	0.72	0.95	0.819
sim_101	JAFFA-Hybrid	3	343	18	157	0.69	0.95	0.799
sim_101	JAFFA-Hybrid	4	337	18	163	0.67	0.95	0.786
sim_101	JAFFA-Hybrid	5	332	18	168	0.66	0.95	0.779
sim_101	JAFFA-Hybrid	6	325	16	175	0.65	0.95	0.772
sim_101	JAFFA-Hybrid	7	319	16	181	0.64	0.95	0.765
sim_101	JAFFA-Hybrid	8	311	15	189	0.62	0.95	0.750
sim_101	JAFFA-Hybrid	9	308	15	192	0.62	0.95	0.750
sim_101	JAFFA-Hybrid	10	308	14	192	0.62	0.96	0.753
sim_101	JAFFA-Hybrid	11	306	14	194	0.61	0.96	0.746
sim_101	JAFFA-Hybrid	12	304	14	196	0.61	0.96	0.746
sim_101	JAFFA-Hybrid	13	300	14	200	0.60	0.96	0.738
sim_101	JAFFA-Hybrid	14	298	14	202	0.60	0.96	0.738
sim_101	JAFFA-Hybrid	15	295	14	205	0.59	0.95	0.728
sim_101	JAFFA-Hybrid	16	293	14	207	0.59	0.95	0.728
sim_101	JAFFA-Hybrid	17	291	13	209	0.58	0.96	0.723
sim_101	JAFFA-Hybrid	18	289	13	211	0.58	0.96	0.723
sim_101	JAFFA-Hybrid	20	288	13	212	0.58	0.96	0.723
sim_101	JAFFA-Hybrid	21	285	13	215	0.57	0.96	0.715
sim_101	JAFFA-Hybrid	22	281	13	219	0.56	0.96	0.707
sim_101	JAFFA-Hybrid	23	279	13	221	0.56	0.96	0.707
sim_101	JAFFA-Hybrid	24	275	13	225	0.55	0.95	0.697
sim_101	JAFFA-Hybrid	25	274	13	226	0.55	0.95	0.697
sim_101	JAFFA-Hybrid	26	272	13	228	0.54	0.95	0.689
sim_101	JAFFA-Hybrid	27	269	13	231	0.54	0.95	0.689
sim_101	JAFFA-Hybrid	28	267	13	233	0.53	0.95	0.680
sim_101	JAFFA-Hybrid	29	263	12	237	0.53	0.96	0.683
sim_101	JAFFA-Hybrid	30	261	12	239	0.52	0.96	0.675
sim_101	JAFFA-Hybrid	31	259	12	241	0.52	0.96	0.675
sim_101	JAFFA-Hybrid	32	257	12	243	0.51	0.96	0.666
sim_101	JAFFA-Hybrid	33	256	12	244	0.51	0.96	0.666
sim_101	JAFFA-Hybrid	34	255	11	245	0.51	0.96	0.666
sim_101	JAFFA-Hybrid	35	253	11	247	0.51	0.96	0.666
sim_101	JAFFA-Hybrid	36	252	11	248	0.50	0.96	0.658
sim_101	JAFFA-Hybrid	37	249	11	251	0.50	0.96	0.658
sim_101	JAFFA-Hybrid	38	248	11	252	0.50	0.96	0.658
sim_101	JAFFA-Hybrid	41	246	11	254	0.49	0.96	0.649
sim_101	JAFFA-Hybrid	42	244	11	256	0.49	0.96	0.649
sim_101	JAFFA-Hybrid	43	242	11	258	0.48	0.96	0.640
sim_101	JAFFA-Hybrid	45	239	11	261	0.48	0.96	0.640
sim_101	JAFFA-Hybrid	47	238	11	262	0.48	0.96	0.640
sim_101	JAFFA-Hybrid	48	237	11	263	0.47	0.96	0.631
sim_101	JAFFA-Hybrid	50	235	11	265	0.47	0.96	0.631
sim_101	JAFFA-Hybrid	52	233	11	267	0.47	0.95	0.629
sim_101	JAFFA-Hybrid	53	232	11	268	0.46	0.95	0.620
sim_101	JAFFA-Hybrid	54	231	11	269	0.46	0.95	0.620
sim_101	JAFFA-Hybrid	55	230	11	270	0.46	0.95	0.620
sim_101	JAFFA-Hybrid	56	228	11	272	0.46	0.95	0.620
sim_101	JAFFA-Hybrid	57	227	11	273	0.45	0.95	0.611
sim_101	JAFFA-Hybrid	58	225	11	275	0.45	0.95	0.611
sim_101	JAFFA-Hybrid	59	224	11	276	0.45	0.95	0.611
sim_101	JAFFA-Hybrid	63	223	11	277	0.45	0.95	0.611
sim_101	JAFFA-Hybrid	64	221	11	279	0.44	0.95	0.601
sim_101	JAFFA-Hybrid	65	220	11	280	0.44	0.95	0.601
sim_101	JAFFA-Hybrid	66	219	10	281	0.44	0.96	0.603
sim_101	JAFFA-Hybrid	68	218	10	282	0.44	0.96	0.603
sim_101	JAFFA-Hybrid	69	215	10	285	0.43	0.96	0.594
sim_101	JAFFA-Hybrid	72	213	10	287	0.43	0.96	0.594
sim_101	JAFFA-Hybrid	73	210	10	290	0.42	0.95	0.582
sim_101	JAFFA-Hybrid	75	208	10	292	0.42	0.95	0.582
sim_101	JAFFA-Hybrid	76	207	9	293	0.41	0.96	0.575
sim_101	JAFFA-Hybrid	79	206	9	294	0.41	0.96	0.575
sim_101	JAFFA-Hybrid	80	204	9	296	0.41	0.96	0.575
sim_101	JAFFA-Hybrid	82	203	9	297	0.41	0.96	0.575
sim_101	JAFFA-Hybrid	84	201	9	299	0.40	0.96	0.565
sim_101	JAFFA-Hybrid	85	200	9	300	0.40	0.96	0.565
sim_101	JAFFA-Hybrid	86	198	9	302	0.40	0.96	0.565
sim_101	JAFFA-Hybrid	90	197	9	303	0.39	0.96	0.555
sim_101	JAFFA-Hybrid	91	194	9	306	0.39	0.96	0.555
sim_101	JAFFA-Hybrid	93	194	8	306	0.39	0.96	0.555
sim_101	JAFFA-Hybrid	95	193	8	307	0.39	0.96	0.555
sim_101	JAFFA-Hybrid	101	191	8	309	0.38	0.96	0.544
sim_101	JAFFA-Hybrid	105	190	8	310	0.38	0.96	0.544
sim_101	JAFFA-Hybrid	109	187	8	313	0.37	0.96	0.534
sim_101	JAFFA-Hybrid	110	186	8	314	0.37	0.96	0.534
sim_101	JAFFA-Hybrid	111	185	8	315	0.37	0.96	0.534
sim_101	JAFFA-Hybrid	113	183	7	317	0.37	0.96	0.534
sim_101	JAFFA-Hybrid	114	182	7	318	0.36	0.96	0.524
sim_101	JAFFA-Hybrid	119	179	7	321	0.36	0.96	0.524
sim_101	JAFFA-Hybrid	124	178	7	322	0.36	0.96	0.524
sim_101	JAFFA-Hybrid	126	177	7	323	0.35	0.96	0.513
sim_101	JAFFA-Hybrid	128	174	7	326	0.35	0.96	0.513
sim_101	JAFFA-Hybrid	129	173	7	327	0.35	0.96	0.513
sim_101	JAFFA-Hybrid	130	172	7	328	0.34	0.96	0.502
sim_101	JAFFA-Hybrid	132	170	7	330	0.34	0.96	0.502
sim_101	JAFFA-Hybrid	134	169	7	331	0.34	0.96	0.502
sim_101	JAFFA-Hybrid	135	168	7	332	0.34	0.96	0.502
sim_101	JAFFA-Hybrid	136	166	7	334	0.33	0.96	0.491
sim_101	JAFFA-Hybrid	137	163	7	337	0.33	0.96	0.491
sim_101	JAFFA-Hybrid	140	162	7	338	0.32	0.96	0.480
sim_101	JAFFA-Hybrid	142	160	7	340	0.32	0.96	0.480
sim_101	JAFFA-Hybrid	146	159	7	341	0.32	0.96	0.480
sim_101	JAFFA-Hybrid	148	158	7	342	0.32	0.96	0.480
sim_101	JAFFA-Hybrid	149	157	7	343	0.31	0.96	0.469
sim_101	JAFFA-Hybrid	157	156	7	344	0.31	0.96	0.469
sim_101	JAFFA-Hybrid	159	155	7	345	0.31	0.96	0.469
sim_101	JAFFA-Hybrid	160	154	7	346	0.31	0.96	0.469
sim_101	JAFFA-Hybrid	161	153	7	347	0.31	0.96	0.469
sim_101	JAFFA-Hybrid	162	152	7	348	0.30	0.96	0.457
sim_101	JAFFA-Hybrid	163	151	7	349	0.30	0.96	0.457
sim_101	JAFFA-Hybrid	165	150	7	350	0.30	0.96	0.457
sim_101	JAFFA-Hybrid	169	149	7	351	0.30	0.96	0.457
sim_101	JAFFA-Hybrid	172	147	7	353	0.29	0.95	0.444
sim_101	JAFFA-Hybrid	173	146	7	354	0.29	0.95	0.444
sim_101	JAFFA-Hybrid	179	145	6	355	0.29	0.96	0.445
sim_101	JAFFA-Hybrid	180	144	6	356	0.29	0.96	0.445
sim_101	JAFFA-Hybrid	185	143	6	357	0.29	0.96	0.445
sim_101	JAFFA-Hybrid	188	142	6	358	0.28	0.96	0.434
sim_101	JAFFA-Hybrid	196	141	6	359	0.28	0.96	0.434
sim_101	JAFFA-Hybrid	200	140	6	360	0.28	0.96	0.434
sim_101	JAFFA-Hybrid	201	139	6	361	0.28	0.96	0.434
sim_101	JAFFA-Hybrid	202	137	6	363	0.27	0.96	0.421
sim_101	JAFFA-Hybrid	207	136	6	364	0.27	0.96	0.421
sim_101	JAFFA-Hybrid	208	135	6	365	0.27	0.96	0.421
sim_101	JAFFA-Hybrid	210	134	6	366	0.27	0.96	0.421
sim_101	JAFFA-Hybrid	211	133	6	367	0.27	0.96	0.421
sim_101	JAFFA-Hybrid	223	132	6	368	0.26	0.96	0.409
sim_101	JAFFA-Hybrid	224	131	6	369	0.26	0.96	0.409
sim_101	JAFFA-Hybrid	228	130	6	370	0.26	0.96	0.409
sim_101	JAFFA-Hybrid	229	129	6	371	0.26	0.96	0.409
sim_101	JAFFA-Hybrid	233	128	6	372	0.26	0.96	0.409
sim_101	JAFFA-Hybrid	235	127	6	373	0.25	0.95	0.396
sim_101	JAFFA-Hybrid	243	124	6	376	0.25	0.95	0.396
sim_101	JAFFA-Hybrid	253	123	6	377	0.25	0.95	0.396
sim_101	JAFFA-Hybrid	256	122	6	378	0.24	0.95	0.383
sim_101	JAFFA-Hybrid	257	121	6	379	0.24	0.95	0.383
sim_101	JAFFA-Hybrid	262	120	6	380	0.24	0.95	0.383
sim_101	JAFFA-Hybrid	272	117	6	383	0.23	0.95	0.370
sim_101	JAFFA-Hybrid	274	117	5	383	0.23	0.96	0.371
sim_101	JAFFA-Hybrid	275	116	5	384	0.23	0.96	0.371
sim_101	JAFFA-Hybrid	286	115	5	385	0.23	0.96	0.371
sim_101	JAFFA-Hybrid	288	114	5	386	0.23	0.96	0.371
sim_101	JAFFA-Hybrid	290	113	5	387	0.23	0.96	0.371
sim_101	JAFFA-Hybrid	291	112	5	388	0.22	0.96	0.358
sim_101	JAFFA-Hybrid	311	111	5	389	0.22	0.96	0.358
sim_101	JAFFA-Hybrid	312	110	5	390	0.22	0.96	0.358
sim_101	JAFFA-Hybrid	318	108	5	392	0.22	0.96	0.358
sim_101	JAFFA-Hybrid	321	107	5	393	0.21	0.96	0.345
sim_101	JAFFA-Hybrid	344	106	5	394	0.21	0.95	0.344
sim_101	JAFFA-Hybrid	345	105	5	395	0.21	0.95	0.344
sim_101	JAFFA-Hybrid	359	104	5	396	0.21	0.95	0.344
sim_101	JAFFA-Hybrid	364	103	5	397	0.21	0.95	0.344
sim_101	JAFFA-Hybrid	376	102	5	398	0.20	0.95	0.330
sim_101	JAFFA-Hybrid	385	101	5	399	0.20	0.95	0.330
sim_101	JAFFA-Hybrid	389	100	5	400	0.20	0.95	0.330
sim_101	JAFFA-Hybrid	395	99	5	401	0.20	0.95	0.330
sim_101	JAFFA-Hybrid	400	98	5	402	0.20	0.95	0.330
sim_101	JAFFA-Hybrid	412	97	5	403	0.19	0.95	0.317
sim_101	JAFFA-Hybrid	414	96	5	404	0.19	0.95	0.317
sim_101	JAFFA-Hybrid	419	96	4	404	0.19	0.96	0.317
sim_101	JAFFA-Hybrid	422	95	4	405	0.19	0.96	0.317
sim_101	JAFFA-Hybrid	430	94	4	406	0.19	0.96	0.317
sim_101	JAFFA-Hybrid	434	93	4	407	0.19	0.96	0.317
sim_101	JAFFA-Hybrid	439	92	4	408	0.18	0.96	0.303
sim_101	JAFFA-Hybrid	450	91	4	409	0.18	0.96	0.303
sim_101	JAFFA-Hybrid	458	90	4	410	0.18	0.96	0.303
sim_101	JAFFA-Hybrid	460	89	4	411	0.18	0.96	0.303
sim_101	JAFFA-Hybrid	462	89	3	411	0.18	0.97	0.304
sim_101	JAFFA-Hybrid	463	88	3	412	0.18	0.97	0.304
sim_101	JAFFA-Hybrid	472	87	3	413	0.17	0.97	0.289
sim_101	JAFFA-Hybrid	475	86	3	414	0.17	0.97	0.289
sim_101	JAFFA-Hybrid	490	85	3	415	0.17	0.97	0.289
sim_101	JAFFA-Hybrid	516	84	3	416	0.17	0.97	0.289
sim_101	JAFFA-Hybrid	538	83	3	417	0.17	0.97	0.289
sim_101	JAFFA-Hybrid	542	82	3	418	0.16	0.96	0.274
sim_101	JAFFA-Hybrid	543	81	3	419	0.16	0.96	0.274
sim_101	JAFFA-Hybrid	550	80	3	420	0.16	0.96	0.274
sim_101	JAFFA-Hybrid	561	79	3	421	0.16	0.96	0.274
sim_101	JAFFA-Hybrid	575	78	3	422	0.16	0.96	0.274
sim_101	JAFFA-Hybrid	582	76	3	424	0.15	0.96	0.259
sim_101	JAFFA-Hybrid	586	75	3	425	0.15	0.96	0.259
sim_101	JAFFA-Hybrid	589	75	2	425	0.15	0.97	0.260
sim_101	JAFFA-Hybrid	606	74	2	426	0.15	0.97	0.260
sim_101	JAFFA-Hybrid	610	73	2	427	0.15	0.97	0.260
sim_101	JAFFA-Hybrid	619	72	2	428	0.14	0.97	0.245
sim_101	JAFFA-Hybrid	621	71	2	429	0.14	0.97	0.245
sim_101	JAFFA-Hybrid	625	70	2	430	0.14	0.97	0.245
sim_101	JAFFA-Hybrid	632	69	2	431	0.14	0.97	0.245
sim_101	JAFFA-Hybrid	643	68	2	432	0.14	0.97	0.245
sim_101	JAFFA-Hybrid	647	67	2	433	0.13	0.97	0.229
sim_101	JAFFA-Hybrid	671	66	2	434	0.13	0.97	0.229
sim_101	JAFFA-Hybrid	692	65	2	435	0.13	0.97	0.229
sim_101	JAFFA-Hybrid	703	64	2	436	0.13	0.97	0.229
sim_101	JAFFA-Hybrid	725	63	2	437	0.13	0.97	0.229
sim_101	JAFFA-Hybrid	755	63	1	437	0.13	0.98	0.230
sim_101	JAFFA-Hybrid	768	62	1	438	0.12	0.98	0.214
sim_101	JAFFA-Hybrid	770	61	1	439	0.12	0.98	0.214
sim_101	JAFFA-Hybrid	779	60	1	440	0.12	0.98	0.214
sim_101	JAFFA-Hybrid	785	59	1	441	0.12	0.98	0.214
sim_101	JAFFA-Hybrid	790	58	1	442	0.12	0.98	0.214
sim_101	JAFFA-Hybrid	813	57	1	443	0.11	0.98	0.198
sim_101	JAFFA-Hybrid	820	56	1	444	0.11	0.98	0.198
sim_101	JAFFA-Hybrid	821	55	1	445	0.11	0.98	0.198
sim_101	JAFFA-Hybrid	856	54	1	446	0.11	0.98	0.198
sim_101	JAFFA-Hybrid	905	53	1	447	0.11	0.98	0.198
sim_101	JAFFA-Hybrid	916	52	1	448	0.10	0.98	0.181
sim_101	JAFFA-Hybrid	960	51	1	449	0.10	0.98	0.181
sim_101	JAFFA-Hybrid	961	50	1	450	0.10	0.98	0.181
sim_101	JAFFA-Hybrid	999	49	1	451	0.10	0.98	0.181
sim_101	JAFFA-Hybrid	1021	48	1	452	0.10	0.98	0.181
sim_101	JAFFA-Hybrid	1047	46	1	454	0.09	0.98	0.165
sim_101	JAFFA-Hybrid	1065	45	1	455	0.09	0.98	0.165
sim_101	JAFFA-Hybrid	1072	44	1	456	0.09	0.98	0.165
sim_101	JAFFA-Hybrid	1092	43	1	457	0.09	0.98	0.165
sim_101	JAFFA-Hybrid	1108	42	1	458	0.08	0.98	0.148
sim_101	JAFFA-Hybrid	1116	41	1	459	0.08	0.98	0.148
sim_101	JAFFA-Hybrid	1183	40	1	460	0.08	0.98	0.148
sim_101	JAFFA-Hybrid	1189	39	1	461	0.08	0.97	0.148
sim_101	JAFFA-Hybrid	1220	38	1	462	0.08	0.97	0.148
sim_101	JAFFA-Hybrid	1362	37	1	463	0.07	0.97	0.131
sim_101	JAFFA-Hybrid	1404	36	1	464	0.07	0.97	0.131
sim_101	JAFFA-Hybrid	1406	35	1	465	0.07	0.97	0.131
sim_101	JAFFA-Hybrid	1409	34	1	466	0.07	0.97	0.131
sim_101	JAFFA-Hybrid	1424	33	1	467	0.07	0.97	0.131
sim_101	JAFFA-Hybrid	1452	32	1	468	0.06	0.97	0.113
sim_101	JAFFA-Hybrid	1458	31	1	469	0.06	0.97	0.113
sim_101	JAFFA-Hybrid	1515	30	1	470	0.06	0.97	0.113
sim_101	JAFFA-Hybrid	1658	29	1	471	0.06	0.97	0.113
sim_101	JAFFA-Hybrid	1701	28	1	472	0.06	0.97	0.113
sim_101	JAFFA-Hybrid	1706	27	1	473	0.05	0.96	0.095
sim_101	JAFFA-Hybrid	1709	26	1	474	0.05	0.96	0.095
sim_101	JAFFA-Hybrid	1794	25	1	475	0.05	0.96	0.095
sim_101	JAFFA-Hybrid	1845	24	1	476	0.05	0.96	0.095
sim_101	JAFFA-Hybrid	1887	24	0	476	0.05	1	0.095
sim_101	JAFFA-Hybrid	1923	23	0	477	0.05	1	0.095
sim_101	JAFFA-Hybrid	1968	22	0	478	0.04	1	0.077
sim_101	JAFFA-Hybrid	1973	21	0	479	0.04	1	0.077
sim_101	JAFFA-Hybrid	2066	20	0	480	0.04	1	0.077
sim_101	JAFFA-Hybrid	2116	19	0	481	0.04	1	0.077
sim_101	JAFFA-Hybrid	2142	18	0	482	0.04	1	0.077
sim_101	JAFFA-Hybrid	2175	17	0	483	0.03	1	0.058
sim_101	JAFFA-Hybrid	2179	16	0	484	0.03	1	0.058
sim_101	JAFFA-Hybrid	2292	15	0	485	0.03	1	0.058
sim_101	JAFFA-Hybrid	2319	14	0	486	0.03	1	0.058
sim_101	JAFFA-Hybrid	2386	13	0	487	0.03	1	0.058
sim_101	JAFFA-Hybrid	2625	12	0	488	0.02	1	0.039
sim_101	JAFFA-Hybrid	2670	11	0	489	0.02	1	0.039
sim_101	JAFFA-Hybrid	2713	10	0	490	0.02	1	0.039
sim_101	JAFFA-Hybrid	2834	8	0	492	0.02	1	0.039
sim_101	JAFFA-Hybrid	2852	7	0	493	0.01	1	0.020
sim_101	JAFFA-Hybrid	2983	6	0	494	0.01	1	0.020
sim_101	JAFFA-Hybrid	3026	5	0	495	0.01	1	0.020
sim_101	JAFFA-Hybrid	3172	4	0	496	0.01	1	0.020
sim_101	JAFFA-Hybrid	3207	3	0	497	0.01	1	0.020
sim_101	JAFFA-Hybrid	3318	2	0	498	0.00	1	0.000
sim_101	JAFFA-Direct	1	435	41	65	0.87	0.91	0.890
sim_101	JAFFA-Direct	2	429	39	71	0.86	0.92	0.889
sim_101	JAFFA-Direct	3	412	35	88	0.82	0.92	0.867
sim_101	JAFFA-Direct	4	402	35	98	0.80	0.92	0.856
sim_101	JAFFA-Direct	5	389	32	111	0.78	0.92	0.844
sim_101	JAFFA-Direct	6	375	30	125	0.75	0.93	0.830
sim_101	JAFFA-Direct	7	359	28	141	0.72	0.93	0.812
sim_101	JAFFA-Direct	8	350	27	150	0.70	0.93	0.799
sim_101	JAFFA-Direct	9	344	27	156	0.69	0.93	0.792
sim_101	JAFFA-Direct	10	341	27	159	0.68	0.93	0.786
sim_101	JAFFA-Direct	11	335	25	165	0.67	0.93	0.779
sim_101	JAFFA-Direct	12	326	23	174	0.65	0.93	0.765
sim_101	JAFFA-Direct	13	323	22	177	0.65	0.94	0.769
sim_101	JAFFA-Direct	14	317	21	183	0.63	0.94	0.754
sim_101	JAFFA-Direct	15	313	21	187	0.63	0.94	0.754
sim_101	JAFFA-Direct	16	310	20	190	0.62	0.94	0.747
sim_101	JAFFA-Direct	17	305	19	195	0.61	0.94	0.740
sim_101	JAFFA-Direct	18	297	19	203	0.59	0.94	0.725
sim_101	JAFFA-Direct	19	296	18	204	0.59	0.94	0.725
sim_101	JAFFA-Direct	20	290	18	210	0.58	0.94	0.717
sim_101	JAFFA-Direct	21	289	18	211	0.58	0.94	0.717
sim_101	JAFFA-Direct	22	287	17	213	0.57	0.94	0.710
sim_101	JAFFA-Direct	23	281	16	219	0.56	0.95	0.705
sim_101	JAFFA-Direct	24	277	16	223	0.55	0.95	0.697
sim_101	JAFFA-Direct	25	276	16	224	0.55	0.95	0.697
sim_101	JAFFA-Direct	26	273	16	227	0.55	0.94	0.694
sim_101	JAFFA-Direct	27	269	16	231	0.54	0.94	0.686
sim_101	JAFFA-Direct	28	266	16	234	0.53	0.94	0.678
sim_101	JAFFA-Direct	29	265	16	235	0.53	0.94	0.678
sim_101	JAFFA-Direct	30	263	16	237	0.53	0.94	0.678
sim_101	JAFFA-Direct	31	259	16	241	0.52	0.94	0.670
sim_101	JAFFA-Direct	32	253	16	247	0.51	0.94	0.661
sim_101	JAFFA-Direct	33	250	16	250	0.50	0.94	0.653
sim_101	JAFFA-Direct	34	249	16	251	0.50	0.94	0.653
sim_101	JAFFA-Direct	36	244	16	256	0.49	0.94	0.644
sim_101	JAFFA-Direct	37	242	14	258	0.48	0.95	0.638
sim_101	JAFFA-Direct	38	241	14	259	0.48	0.95	0.638
sim_101	JAFFA-Direct	39	238	14	262	0.48	0.94	0.635
sim_101	JAFFA-Direct	40	237	14	263	0.47	0.94	0.627
